text,category,urgency,task,split,source_dataset,event,language,tweet_id,original_label,source_file,label
We survived Yolanda,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-178,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Going to a relief ops tom :) so glad we're given the chance to help out!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-179,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Hi Kuya @DouthitMarcus how many points today? I'm donating P20 for every point you score in the SEAG,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-180,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Day 1: Tacloban relief operation. Despite their condition people remain positive,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-181,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
MAG DASAL PO TAYO PARA SA KALIGTASAN NG LAHAT NG MGA APEKTADONG LUGAR NG BAGYO,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-182,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Faith in humanity restored,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-183,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
we will rise again,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-184,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
"One Run Flag Nation and Nutrition"" tomorrow",positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-185,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
BAGYO ka lang YOLANDA. PINOY KAMI,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-186,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
I've never seen this country so united in fighting this giant crisis it's facing.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-187,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Bagyo ka lang Pilipino kami,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-188,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
True spirit of HUMANITY,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-189,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
I assured our people that the government will help them rise up from this tragedy,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-190,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Itigil muna ang kalandian gumawa muna ng paraan para makatulong sa muling pagbangon ng buong bayan.,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-191,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Mabuhay po kayo mam Lucy!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-192,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Miss Merlin of DSWD receives donuts from @MisterDonut_PH at the Capitol Parish evacuation center. Thanks!,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-193,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
Thank you so much for the sympathy po. Mabuhay po kayo sir,positive,low,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train-1-194,1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/1.txt,2
﻿Anubayan naiyak nanaman ako sa ipinalabas sa TV Patrol,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-1,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
DONT BE IGNORANCE AND FOOLED,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-2,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Ganda ng station id ng abs-cbn kakaiyak the true sprit of humanity!,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-3,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
sadyang hindi lang mg pulitiko ang mapagsamantala,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-4,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Our president is just too…orthodox. Gotta start thinking out of the box soon, Mr. President",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-5,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Where are the best leaders now? Puro tuta nlng bah,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-6,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Nakikinerbiyos na mga sinalanta ng bagyo,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-7,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Right Now, They need a Helping Hand :(",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-8,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Rants here, there and everywhere. Can we please stop this nonsense and just show our support to our government?",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-9,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Reading some blogs about the supertyphoon. It's feeding my mind how abusive and corrupt the PHL gov. can be.,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-10,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Kung walang kwenta ang gobyerno, ano ka pa?",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-11,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Tacloban still makes me cry,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-12,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Grabe na ang damage ni #Yolanda ! Namatay-4,919 Nawawala-1,000+ Nasugatan-25,000+",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-13,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Mas madalas naten makita ang press briefing kesa sa ginagawang aksyon,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-14,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
OMG! Watching Typhoon Yolandas videos on Youtube made me cry. I'm so speechless. I pray for speedy recovery of our country,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-15,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Iringan dito, iringan duon. Yan tayo mga Pinoy! Aasenso tayo nyan!",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-16,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Feeling soo speechless when 1 of our customer asked me how was philippines?,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-17,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
This is like a scene in World War Z. Survivors are running for Relief Goods,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-18,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Nakakalungkot man isipin... :( hayy!,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-19,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"We understand that systematic approach is needed in releif distribution, but please provide victims immediate food",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-20,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Heartbreaking stories,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-21,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Mr Palengke Mar Roxas asan na palengke mo? Pra may mkabili kami at may makain, dna namin asahan relief goods ng gov't",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-22,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"PH Govt: Blaming, instead of helping",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-23,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
'Yung masakit pa rin sa puso 'yung mapapanood mo.,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-24,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Kaiyak balita sa CNN,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-25,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"All these stories of faith and hope from those that suffered most make my heart swell with pride and my eyes, with tears",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-26,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
My heart breaks for our countrymen,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-27,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Throwback: Damage brought by typhoon Yolanda/Haiyan in VSULHS,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-28,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
this brought me to tears ..hay,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-29,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
FU Yolanda. Found this at my high school Alma Mater.,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-30,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"5,234 Lives Are Taken",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-31,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Nakakaawa pa din talaga yung mga nasalanta,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-32,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Mr Palenke Mar Roxas, wag na OA na papogi points mo, kung tutulong tumulong ng walang halong hidden agenda",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-33,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Thank you NYC! Day 8 of HOPE.,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-34,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Sana may step by step procedures para ma-delegate yung traffic and flow of operations,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-35,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Do your part. Salamat,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-36,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Watching cnn breaks my heart,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-37,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Sana kahit hindi na trending lets make it a point to help the typhoon victims,nakaka </3",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-38,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Bango Pnoy! Bangon! Bangon! Pnoy Bumangon ka!,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-39,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
ang dami ng dination para sa mga biktima ng bagyong YOLANDA! sana talaga sa kanila lahat mapunta yun! ;( ;),negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-40,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
While watching @bandila nakakatindig balahibo ung mga sigawan ng mga Victims ni #YolandaPH,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-41,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"When I saw this commercial of a Filipino raising the Philippine flag in Tacloban, I wanted to cry jud",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-42,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Napa-iyak akooooo,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-43,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
A story from the disaster zone.,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-44,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Nakakaloka naman yung mga armed men na nang gulo pa sa Tacloban. Hirap na nga yung mga tao, dinagdagan pa patayan",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-45,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Damages in the Busuanga Airport, Palawan",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-46,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"How about Jaro, #Leyte ? Anybody has a contact person there? We need information",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-47,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"13,021 classrooms in need of repair for Yolanda-affected areas.",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-48,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
Just a bad day not a bad life,negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-49,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"Despite of all the help we're getting all over the world, why is it that many more victims are still starving?",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-50,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"In a span of one month, a lot happened in the Philippines. From earthquake, tornado to typhoon.",negative,moderate,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test--1-51,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/-1.txt,0
"﻿Will be in Caritas,Manila tomorrow :))) To be a volunteer again",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-1,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
With my co -muntinlupenos after the run . City has adopted 2 cities in Tacloban,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-2,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Molocaboc bound to distribute the relief goods for the Yolanda Victims.,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-3,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"If you live outside the Philippines but want to help, here's where you can direct your efforts",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-4,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"Cebu International Convention Center (CICC), now a repacking center",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-5,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
fun run tomorrow for the victims of typhoon Yolanda.,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-6,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Sana maka.recover yung nasa tacloban at leyte,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-7,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
The PH government should have addressed the lack of military hardware a long time ago,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-8,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
We NEED volunteer COORDINATORS,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-9,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Open mic session for the victims of typhoon yolanda,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-10,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Healing. The Yolanda Story,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-11,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
@ABSCBNNews : Arnel Pineda writes song for 'Yolanda' survivors,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-12,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"Relief Goods for Northern Cebu, Tacloban & Leyte",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-13,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
The Filipino diaspora is one in helping our compatriots back home,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-14,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
The Empire State Building in New York!,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-15,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
more water for visayas,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-16,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Great meal for a cause from sumosamph Help still needed.,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-17,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
The kind of project that reflects & supports the Filipino Bayanihan spirit,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-18,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"The yolanda punch"" by Pacman",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-19,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
"Every view counts: Survivors, not Victims"" It`s worth the watch",neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-20,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
Rebuilding starts in northern #Cebu towns after #YolandaPH,neutral,low,sentiment,test,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-test-0-21,0,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/test/0.txt,1
